"name1","type_facility","longitude","latitude"
"High Focus Centers","SU",-75.165491,39.94937
"Wedge Medical Center","SU",-75.1694420049002,39.9254541517702
"John F Kennedy Behavioral Health","SU",-75.1634305,39.9549413
"South Jersey Drug Treatment Center","SU",-75.2594655,39.4238518
"Kensington Hospital","SU",-75.1567591,39.9847595
"Gaudenzia Inc","SU",-75.1596912,39.9618338
"Gaudenzia Inc","SU",-75.1596912,39.9618338
"Family Center of Thomas Jefferson Univ","SU",-75.1619304,39.9479892
"Gaudenzia Inc","SU",-75.1594152871987,39.9619922487352
"Wedge Medical Center","SU",-75.1514786073831,40.0079730822277
"My Sisters Place","SU",-75.1591091,39.962295
"Malvern Treatment Centers","SU",-75.1263011,40.1521888
"Northeast Treatment Centers Inc","SU",-75.1482994,39.9935649
"Behavorial Center At Girard","SU",-75.1499563,39.9713613
"Behavioral Wellness Center","SU",-75.1497952,39.9715718
"Behavioral Wellness Center","SU",-75.149293,39.9712194
"North Philadelphia Health Systems","SU",-75.149293,39.9712194
"North Philadelphia Health Systems","SU",-75.149293,39.9712194
"Rehab After Work","SU",-75.1241171,40.1049897
"Seabrook","SU",-75.2259613,39.5160528
"Aporia Group LLC","SU",-75.1494961,39.9396823
"Asociacion Puertorriquenos en Marcha","SU",-75.1391006,39.9956601
"Greater Philadelphia Asian Social Serv","SU",-75.1323403,40.0269405
"Cumberland County Alc and Drug","SU",-75.239545,39.427739
"Avenues Recovery Center at Bucks","SU",-75.091091,40.2595817
"Asociacion Puertorriquenos en Marcha","SU",-75.1290898,40.0158615
"Solstice Counseling and Wellness Ctr","SU",-75.15418,39.837708
"Thresholds Inc","SU",-75.3837314,38.692506
"SOAR Corporation","SU",-75.0845897,40.2012674
"Center for Family Services","SU",-75.1176976,39.9405961
"Volunteers of America Delaware Valley","SU",-75.1188722,39.9299222
"My Fathers House Inc","SU",-75.1239387,39.8998971
"Camden Treatment Associates","SU",-75.1184877,39.9285998
"GEO Erie Outpatient","SU",-75.1035307,40.0044166
"New Hope Manor Inc SRh","SU",-74.9067646,41.4755892
"Peace Valley Recovery","SU",-75.0484517,40.337271
"Wedge Medical Center","SU",-75.0891975,40.0096804
"Little Hill Foundation","SU",-74.9342374,40.9811847
"Little Hill","SU",-74.930726,40.981398
"Delaware Valley Medical","SU",-75.0829929,39.9294449
"SOAR Corporation","SU",-75.0310871,40.0738603
"Recovery Village Cherry Hill at Cooper","SU",-75.0548175,39.9306353
"Milestone Addiction Treatment LLC","SU",-75.0488139,39.9521169
"Helping Hand Behavioral Health Corp","SU",-75.0961626,39.6730448
"Healing Way","SU",-75.0299812,40.0410525
"Haven Detox of New Jersey","SU",-75.0737253,39.7850262
"Garden Recovery  and Wellness LLC","SU",-75.0376589,39.9363884
"Community Service Foundation Inc","SU",-75.0007344,40.150133
"Victory Bay Recovery Center","SU",-75.0465732,39.8243425
"ReKlaim Treatment Center LLC","SU",-75.2976217,38.587717
"Recovery at the Crossroads LLC","SU",-75.0527748,39.7718979
"Self Help Movement Inc","SU",-74.9904682,40.1153855
"Healthmark Counseling","SU",-75.0114111,39.9875593
"WhiteSands Alcohol and Drug Rehab","SU",-81.7717381,26.1378354
"Coras Wellness and Behavioral Health","SU",-75.2920051,38.5847236
"Maryville Inc","SU",-75.0439055,39.7474103
"Harmony Healing Center","SU",-75.0133742,39.9107985
"David Lawrence Center","SU",-81.7282945,26.1758257
"Sunrise Detox Cherry Hill","SU",-75.0154766,39.891523
"Oaks Integrated Care","SU",-75.0059381,39.9174889
"Klawock Behavioral Health","SU",-133,55.5391
"Counseling Center at Cherry Hill","SU",-75.0016502,39.9236174
"Phoenix Behavioral Health LLC","SU",-75.0052198,39.8781665
"Center for Family Services","SU",-75.0057888,39.8514241
"Somerdale Treatment Services","SU",-75.0031711,39.8354317
"Carbon/Monroe/Pike Drug and Alcohol","SU",-74.7866033,41.3303179
"Maryville Inc","SU",-75.0346192,39.6351126
"Liberty Clinic","SU",-74.7296214,41.7801595
"Sobriety Solutions Lakeside","SU",-74.9994587,39.7493743
"Rosewood Recovery","SU",-74.9174312,40.2236253
"Unity Place","SU",-74.9674984,39.9077966
"Vineland Treatment Services","SU",-75.0485036,39.4463191
"All In Solutions Counseling Center","SU",-74.9639471,39.9019802
"Livengrin Foundation Inc","SU",-74.9271192,40.1190537
"Seabrook Cherry Hill","SU",-74.9633416,39.9029816
"Hackettstown Medical Center","SU",-74.8141705,40.8620645
"Hunterdon Medical Center/Add Trt Servs","SU",-74.8584345,40.5306201
"Prevention Resources","SU",-74.8569268,40.5226875
"Blum and Associates LLC","SU",-74.9448015,39.9659802
"High Point Partial Care","SU",-74.8549865,40.5034998
"Good News Home Inc","SU",-74.8472968,40.5382971
"Silver Linings Recovery Center","SU",-74.8960423,40.1926185
"Libertae Inc","SU",-74.9085477,40.1143672
"Laurel Healing Center","SU",-74.9335,39.9355
"Newton Medical Center","SU",-74.7682688,41.0578686
"Steps to Recovery","SU",-74.8919796,40.1489327
"Pinnacle Treatment Centers NJ III","SU",-75.0094882,39.4444325
"Banyan Philadelphia","SU",-74.8765713,40.1876524
"Maryville Inc","SU",-75.0007812,39.4842299
"Center for Prevention and Counseling","SU",-74.752779,41.058401
"Kolmac Integrated Behavioral Health","SU",-74.8665729,40.208045
"Gaudenzia Inc","SU",-74.8682361,40.104028
"Pathways Treatment Center","SU",-74.8653473,40.0759705
"Addiction Recovery Consultants","SU",-74.9177716,39.7717639
"Bon Secours Community Hospital","SU",-74.6818507,41.3676722
"Bon Secours Community Hospital","SU",-74.6818256,41.3676973
"Stable Community Services","SU",-74.856501,40.074837
"Livengrin Counseling Center","SU",-74.8363989,40.1896776
"New Life Medical Detoxification LLC","SU",-74.881168,39.8913354
"Cove Recovery LLC","SU",-75.2087284,38.336464
"Women of Hope Resource Center Inc","SU",-74.8980469,39.7693832
"SOAR Corporation","SU",-74.8312026,40.131369
"Reprieve Recovery Center LLC","SU",-74.8009816,40.2648424
"Pinelands Recovery Center of Medford","SU",-74.8619067,39.8922054
"Ambrosia of Medford LLC","SU",-74.8609156,39.8918259
"Dynamic Youth Community Inc","SU",-74.605352,41.741692
"Oak Integrated Care","SU",-74.8098024,40.0119001
"Phoenix Behavioral Health LLC","SU",-74.7572,40.260166
"High Focus Centers","SU",-74.7028357,40.6078549
"New Choices","SU",-74.7557266,40.2230656
"Mount Olive Counseling and Clinic","SU",-74.6571155,40.8840112
"Counseling Center at Roxbury","SU",-74.6462198,40.8688662
"Hackensack Meridian Carrier Clinic","SU",-74.6832485,40.466562
"Beachway New Jersey LLC","SU",-74.7094226,40.2850455
"Optimal Behavioral Health","SU",-74.9352504,39.0321445
"We Level Up","SU",-74.6936639,40.2720413
"Hamilton Treatment Services","SU",-74.6845948,40.2535698
"Green Springs Wellness","SU",-74.6423928,40.4997997
"Creative Change Counseling","SU",-74.6794724,40.2547503
"Footprints to Recovery","SU",-74.6789236,40.2554563
"Unity Place of Atlantic County LLC","SU",-74.7841232,39.6453046
"Penn Medicine Princeton House","SU",-74.6534922,40.3886932
"JV Serenity IOP Princeton LLC","SU",-74.6692256,40.2775506
"Summit Behavioral Health LLC","SU",-74.6692256,40.2775506
"Somerset Treatment Services","SU",-74.6226128,40.5727519
"Solstice Counseling and Wellness Ctr","SU",-74.7108727,39.9759162
"Onward Behavioral Health","SU",-74.7726269,39.6322235
"Richard Hall CHWC","SU",-74.6070108,40.5895192
"New Jersey Behavioral Health Center","SU",-74.6117555,40.535676
"EXCEL Treatment Center of Dover","SU",-74.5585321,40.8862139
"Wrangell Behavioral Health","SU",-132.3872,56.4717
"Counseling Center at Robbinsville","SU",-74.647454,40.1912572
"Counseling and Recovery Center Inc","SU",-80.3731072,27.4472755
"Cape Road","SU",-74.4433439,41.7531438
"Windham Falls Recovery LLC","SU",-74.3853248,42.2225028
"Windham Falls Recovery LLC","SU",-74.3853248,42.2225028
"Princeton Detox and Recovery Center","SU",-74.5888617,40.3726769
"Richard C Ward Addiction Trt Center","SU",-74.4380379,41.449136
"Central Florida Treatment Center","SU",-80.344296,27.4346771
"Maryville Inc","SU",-74.6389644,39.9673051
"Absolute Awakenings Treatment Center","SU",-74.4961095,40.8622707
"Child and Family Addiction Center","SU",-74.3947814,41.7181268
"New Horizons of the Treasure Coast","SU",-80.3719749,27.3756436
"Market Street Mission","SU",-74.4992,40.7857
"Cape Assist","SU",-74.8176992,38.9889924
"Morris County Aftercare Center","SU",-74.4799925,40.8837428
"Counseling Center at Middlesex","SU",-74.5225652,40.5675314
"Army Substance Abuse Program","SU",-74.6114256,40.0020371
"RPK Associates","SU",-74.776464,39.1330326
"Alfre Inc","SU",-74.4865706,40.7913923
"Integrity Inc","SU",-74.4798106,40.8241447
"Sunrise Detox II","SU",-74.4974535,40.6807535
"Spiritual Awakening LLC","SU",-74.5575426,40.281633
"Breath of Life Counseling Service LLC","SU",-74.5200597,40.5241446
"Foundations Wellness Center","SU",-80.3955066,27.3156266
"John Brooks Recovery Center","SU",-74.7021627,39.4422895
"Counseling Center at Monmouth Junction","SU",-74.5297891,40.4169513
"Diamond Counseling Center","SU",-74.512823,40.4559883
"Seabrook Morristown","SU",-74.4635992,40.7873852
"Therapy Resources of Morris County LLC","SU",-74.4609087,40.8003478
"Recovery Centers of America","SU",-74.6888481,39.4404193
"Recovery Centers of America","SU",-74.6888481,39.4404193
"Center for Great Expectations","SU",-74.500389,40.520758
"Garnet Health Medical Center","SU",-74.362138,41.4484964
"Saint Clares Behavioral Health","SU",-74.425018,40.910072
"Penn Medicine Princeton House","SU",-74.4806311,40.4602477
"Essex Healthcare LLC.","SU",-74.4516726,40.6383993
"New Chapter Faith Based Recovery LLC","SU",-74.4144104,40.8678456
"College Recovery LLC","SU",-74.4578057,40.4991574
"Amethyst Recover Center LLC","SU",-80.3728679,27.2612284
"Damon House Inc","SU",-74.4515875,40.4894442
"Guardian Intensive Outpatient Program","SU",-74.4491837,40.4879311
"SOBA New Jersey","SU",-74.4476533,40.493634
"Treatment Centers of America LLC","SU",-80.3496672,27.2732983
"Victor H Lopez LSW MSW LCADC CCS","SU",-74.4441942,40.4941906
"BlueCrest Counseling Center","SU",-74.4040453,40.6987866
"Better Life Recovery and Wellness","SU",-74.3832412,40.7905073
"New Life Recovery Center","SU",-74.3630261,40.9165823
"Resolve Comm Counseling Center Inc","SU",-74.3988242,40.6500616
"Virtue Care Services Inc","SU",-74.4137584,40.5255525
"Enlightened Solutions LLC","SU",-74.5956631,39.4746853
"Clear Conscience Counseling LLC","SU",-74.39771,40.5909334
"Atlantic Behavioral Health","SU",-74.3692241,40.7849389
"Pinnacle Wellness Group","SU",-80.2990583,27.2859376
"New Pathway Counseling","SU",-74.351141,40.8657669
"Guardian Recovery Montville","SU",-74.3381728,40.9357686
"2nd Chance Mental Health Center","SU",-80.3054884,27.2714825
"Summit Oaks Hospital","SU",-74.3626381,40.714077
"Zinnia Healing at Lake Okeechobee","SU",-80.6463484,26.8240933
"Laszlo Center 4 Hope and Healing","SU",-74.3954145,40.449254
"Port Saint Lucie Hospital","SU",-80.271333,27.297306
"Col C David Merkel MD","SU",-74.136237,44.3130595
"Social Recovery Center","SU",-74.3338972,40.6871541
"Counseling Center at West Caldwell","SU",-74.3092638,40.8541373
"HMH JFK University Medical Center","SU",-74.3504728,40.5566589
"Aspire Counseling Center","SU",-74.2855318,40.9661396
"The Bridge","SU",-74.2988502,40.8509862
"Helping Hand Behavioral Health","SU",-74.5277439,39.421073
"Suburban Health Clinic","SU",-74.3023337,40.6915783
"Mount Carmel Guild Substance Use","SU",-74.3054763,40.6580277
"Freedom Recovery NJ LLC","SU",-74.3583989,40.2970872
"Counseling Center at Clark","SU",-74.3017309,40.6284624
"Treasure Coast Counseling Center","SU",-80.2406545,27.245506
"Extracare Counseling Centers","SU",-74.2801227,40.6082677
"Banyan Stuart","SU",-80.2499775,27.1992826
"JV Serenity NJ LLC","SU",-74.2655247,40.6748161
"South Amboy Health Center LLC","SU",-74.2920435,40.4936435
"Advanced Family Counseling Services","SU",-74.2593374,40.6943528
"Central Florida Treatment Center","SU",-80.2490774,27.188777
"Veritas Recovery Center","SU",-74.2866776,40.4753081
"Core Outpatient Services LLC","SU",-74.2866776,40.4753081
"Grace Abounds Counseling and","SU",-74.2924102,40.4260589
"Veronica Mullin LCADC LCSW","SU",-74.289398,40.4256308
"Extracare Counseling Centers LLC","SU",-74.289398,40.4256308
"Relevance LLC","SU",-74.3179676,40.2316899
"Enlightened Recovery","SU",-74.4765293,39.3706398
"Recovery Centers of America","SU",-74.2808818,40.4627692
"Recovery Centers of America","SU",-74.2808818,40.4627692
"VA NJ Healthcare System","SU",-74.2361158,40.7527048
"Step Inc","SU",-74.2594258,40.5518851
"Community Psychiatric Institute","SU",-74.226087,40.75916
"The Bridge","SU",-74.2302674,40.724607
"Counseling Center at Freehold","SU",-74.2933957,40.284988
"Recovery Answer Behavioral Health","SU",-74.2205922,40.7634697
"Coastal Detox Inc","SU",-80.2389673,27.1630622
"Just One Big Happy Family LLC","SU",-74.2198061,40.729166
"Real House Inc","SU",-74.2067102,40.811513
"EOH Acquisition Group LLC","SU",-74.2135752,40.7543402
"Angel Hope House","SU",-74.2143815,40.72292
"Keystone Recovery Center Inc","SU",-74.1908882,40.872807
"East Orange Substance Abuse Trt Prog","SU",-74.2046398,40.7533658
"Intervention Specialists","SU",-74.2149548,40.6708576
"Proceed Inc","SU",-74.2126591,40.6627604
"Evas Village","SU",-74.1723004,40.9120834
"Real House Inc","SU",-74.1880401,40.7969717
"Family Service Bureau of Newark","SU",-74.1958287,40.7389952
"American Habitare and Counseling Inc","SU",-74.198205,40.697863
"Lennard Clinic Inc","SU",-74.1940886,40.7050766
"Trinitas Regional Medical Center","SU",-74.1986262,40.6592511
"Chosen Generation Community Corp","SU",-74.1600764,40.9250194
"Lennard Clinic Inc","SU",-74.194674,40.6729912
"Good Samaritan Hospital of Suffern","SU",-74.1350066,41.1109348
"Good Samaritan Hospital of Suffern","SU",-74.134569,41.110731
"Jersey Behavioral Care LLC","SU",-74.2515252,40.2951173
"Mountainside Ramsey LLC","SU",-74.1365196,41.074396
"North West Essex Community","SU",-74.172986,40.7973635
"Integrity Inc","SU",-74.1824138,40.7301823
"Integrity Inc","SU",-74.1813774,40.7279458
"Integrity Inc","SU",-74.1794357,40.7269985
"Integrity Inc","SU",-74.1789334,40.7270874
"Integrity House","SU",-74.1790175,40.7245224
"Integrity Inc","SU",-74.1788253,40.7254628
"Integrity Inc","SU",-74.1786529,40.7253282
"Adult Family Health Services","SU",-74.1585168,40.8674428
"New Directions Behavioral Health Ctr","SU",-74.1775191,40.7275747
"Prime Healthcare Services","SU",-74.1744163,40.7440552
"Greater Essex Counseling Services","SU",-74.173714,40.7351739
"Turning Point Inc","SU",-74.1443982,40.917751
"Discovery Institute for","SU",-74.2278976,40.3451746
"New Hope Integrated Behavioral Health","SU",-74.227883,40.3451913
"New Hope Integrated Behavioral Health","SU",-74.227883,40.3451913
"ChoicePoint","SU",-74.1379267,40.9503452
"Bergen Enterprises Center LLC","SU",-74.1344198,40.946603
"Grand Union Holistic Solutions LLC","SU",-74.1777585,40.6120216
"Remedy Therapy","SU",-80.1986541,27.1278247
"Family Service Bureau of Kearny","SU",-74.1491027,40.7638685
"Child and Family Guidance Centers","SU",-74.0148183,41.9344828
"Inter County Council on Drug/Alc Abuse","SU",-74.146613,40.767353
"Inter County Council on Drug/Alc Abuse","SU",-74.146613,40.767353
"Counseling Center at Fair Lawn","SU",-74.1181463,40.921433
"Passaic Alliance","SU",-74.1217613,40.8611801
"Samaritan Daytop Village Inc","SU",-74.1527892,40.6259031
"Samaritan Daytop Village Inc","SU",-74.1527892,40.6259031
"Samaritan Daytop Village Inc","SU",-74.1527892,40.6259031
"Staten Island YMCA Csl Service","SU",-74.1635905,40.5430687
"Conifer Park Inc","SU",-73.9377272,42.8123143
"Conifer Park Inc","SU",-73.9377272,42.8123143
"Center for Recovery","SU",-74.0273537,41.4937626
"Guardian Recovery","SU",-74.0986132,40.9058287
"Amethyst House","SU",-74.1328275,40.6352686
"Camelot of Staten Island Inc","SU",-74.1329422,40.6339498
"Suburban Health Clinic of Toms River","SU",-74.2382106,39.9710135
"ASun Star Consulting Inc","SU",-74.100684,40.8296325
"Camelot of Staten Island Inc","SU",-74.1324714,40.5912064
"Harbor Wellness and Recovery Ctr LLC","SU",-74.157232,40.4159268
"Conifer Park Inc","SU",-73.9094445,42.8682612
"Conifer Park Inc","SU",-73.9094445,42.8682612
"Trinitas Regional Medical Center","SU",-74.1155311,40.6675715
"Bridge Back to Life Center Inc","SU",-74.1200045,40.6130148
"New Pathway Counseling","SU",-74.0703098,40.9451106
"Saint Peters Addiction Recovery Center","SU",-73.9051911,42.6995584
"New Pathway Counseling","SU",-74.1032579,40.681913
"Evergreen Treatment Center","SU",-74.0632065,40.9569233
"Sunrise Detox","SU",-74.2116575,39.9824673
"Counseling Center at Toms River","SU",-74.2107517,39.9818124
"Resa Treatment Center LLC","SU",-74.1303272,40.4451206
"Child and Family Guidance Center and","SU",-73.9654403,41.7185555
"Integrity Inc","SU",-74.076353,40.775449
"Integrity Inc","SU",-74.076353,40.775449
"Preferred Behavioral Health Group","SU",-74.2376954,39.7568456
"Quantum Behavioral Health Servs","SU",-74.2027307,39.9417586
"Integrity House","SU",-74.19936,39.9557932
"CURA Inc","SU",-74.0617323,40.7816839
"Preferred Behavioral Health Group","SU",-74.1731191,40.05945
"Bergen County Dept of Health Servs","SU",-74.0432545,40.8755099
"Adolescent Substance Abuse Program","SU",-74.042949,40.8767232
"Opthof Center for Psychotherapy LLC","SU",-74.0296471,40.9659837
"Fox Run Male Program","SU",-73.924643,41.887968
"South Beach ATC","SU",-74.0784785,40.5818132
"Samaritan Daytop Village Inc","SU",-73.9170636,41.8948631
"Mid Hudson Valley Div of WMC","SU",-73.9283662,41.7173555
"Mid Hudson Valley Div of WMC","SU",-73.9281017,41.7178222
"Bolger House","SU",-73.9242481,41.6998807
"Hoboken University Medical Center","SU",-74.0403072,40.737867
"Lacey Treatment Services","SU",-74.1807417,39.8531965
"Florence Manor","SU",-73.9117251,41.7347098
"Lexington Center for Recovery Inc","SU",-73.9697885,41.1960175
"Guardian Intensive Outpatient Program","SU",-74.0302672,40.7362444
"Bright Harbor Healthcare","SU",-74.1598241,39.9188791
"Agape Counseling Services Inc","SU",-74.1693716,39.8657707
"Vantage Health System","SU",-73.9955578828177,40.938750281182
"Ocean Medical Services Inc","SU",-74.1422091,39.9505567
"Russell E Blaisdell","SU",-73.9681362,41.0492276
"Seek Counseling LLC","SU",-74.0252909,40.6290712
"Asian Community Alcohol Counseling","SU",-73.9955439,40.8277205
"Under Angels Wings Recovery Center","SU",-74.0193857,40.6464651
"VA NY Harbor Healthcare System","SU",-74.023892,40.6081784
"Hazelden","SU",-74.0048389,40.7208017
"Vantage Health System","SU",-73.978363,40.8963278
"MMM Health Services Inc","SU",-73.9880533,40.8242391
"Seabrook Shrewsbury","SU",-74.0614754,40.3297085
"Seacrest Recovery Center","SU",-74.0644585,40.3092836
"Saint Peters Addiction Recovery Center","SU",-73.8042574,42.6548718
"Next Wind LLC","SU",-73.971076,40.8960442
"Genesis DOB","SU",-74.0046772,40.6519942
"Addiction Institute at Mt Sinai West","SU",-73.9874704,40.7699942
"Genesis Detox of Brooklyn","SU",-74.004621,40.6520479
"Genesis Detox of Brooklyn LLC","SU",-74.004621,40.6520479
"Lower Eastside Service Center","SU",-73.9951519,40.7138376
"Peekskill Clinic","SU",-73.9184506,41.2915634
"Realization Center Inc","SU",-73.9912374,40.7361247
"Shiloh Psychological Consulting PLLC","SU",-73.9880113,40.755236
"Project Renewal Inc","SU",-73.9910376,40.7258567
"Dowling House","SU",-73.8751161,41.6585491
"Mount Sinai Beth Israel","SU",-73.9911294,40.7206952
"Mount Sinai Beth Israel Medical Center","SU",-73.9911294,40.7206952
"Lexington Center for Recovery","SU",-73.8719837,41.6887672
"Saint Peters Hosp City of Albany","SU",-73.7784015,43.0881209
"Inter Care Ltd","SU",-73.9861145,40.7419324
"Realization Center Inc","SU",-73.9917955,40.6932388
"Bridge Back to Life Center Inc","SU",-73.9913649,40.6934999
"Petersburg Mountainside Behavioral","SU",-132.9431,56.8099
"Candace Boltuch Fagan","SU",-73.9637787,40.8629359
"Parallax Center Inc","SU",-73.9800222,40.7450693
"Gateway Day Treatment and IOP Program","SU",-74.0598288,40.2316943
"Lower Eastside Service Ctr Inc","SU",-73.9830097,40.7109633
"Wholeview Wellness LLC","SU",-73.9764314,40.750579
"VA NY Harbor Healthcare System","SU",-73.9768461,40.7370457
"Recovery Innovations Inc","SU",-74.0484805,40.2754176
"Advanced Health and Education","SU",-74.0477755,40.2744255
"Educational Alliance Inc","SU",-73.9781797,40.720991
"Educational Alliance Inc","SU",-73.9781748,40.7209979
"Unity Place of Monmouth County LLC","SU",-74.0391849,40.3082493
"Ascendant New York","SU",-73.9686079,40.7634358
"Ascendant New York","SU",-73.9686057,40.7634267
"New York Center for Living Inc","SU",-73.9688517,40.7564439
"Wtny Yng Wellness Recovery Center","SU",-73.7785391,42.669567
"Brooklyn Hospital Center","SU",-73.9777743,40.691265
"Ascendant New York","SU",-73.9664337,40.7604289
"Surfpoint Recovery LLC","SU",-73.9901563,40.5735411
"Surfpoint Recovery LLC","SU",-73.9901563,40.5735411
"Womens Recovery Program","SU",-73.7692772,42.6703707
"Mens Recovery Program","SU",-73.7684171,42.6698633
"PROMESA Inc","SU",-73.7684243,42.6617821
"JSAS Healthcare Inc","SU",-74.0411202,40.2197957
"Upper Manhattan Mental Health Center","SU",-73.9469577,40.8254508
"Morning Glory Behavioral Health","SU",-74.0396974,40.2198133
"Vida Nueva","SU",-73.9471644,40.7919581
"Brookdale Hospital Medical Center","SU",-73.9624327,40.6805029
"Elev8 Center New York LLC","SU",-73.9420211,40.8157863
"Elev8 Center New York LLC","SU",-73.9420211,40.8157863
"Able House RRi","SU",-73.9449516,40.792365
"SPARC Second Ave OPC","SU",-73.761,42.6406
"SPARC Second Avenue","SU",-73.761,42.6406
"Community Counseling Mediation Service","SU",-73.9611454,40.6728225
"820 River Street Inc","SU",-73.757029,42.6400881
"CTI Harlem","SU",-73.9374976,40.8020536
"Phoenix House LIC","SU",-73.9402479,40.7650205
"Alternative Counseling Method LLC","SU",-74.0270281,40.2036786
"Greenhope Services for Women Inc","SU",-73.9326005,40.7974756
"LCR Southern Dutchess Clinic","SU",-73.831706,41.607937
"North Crown Heights","SU",-73.9501742,40.6711471
"Success Counseling Servs","SU",-73.9251896,40.8390746
"Cornerstone of Rhinebeck","SU",-73.7999436,41.9146168
"Cornerstone of Rhinebeck","SU",-73.7999436,41.9146168
"Whitney M Young Jr Health Center Inc","SU",-73.744794,42.658081
"Whitney M Young Jr Health Center Inc","SU",-73.744794,42.658081
"Bridge Back to Life Center Inc","SU",-73.9602746,40.5822382
"RHI Community/Veterans Behav Hlthcare","SU",-73.9318405,40.7727467
"Woodhull Medical Center","SU",-73.9417399,40.7001379
"Anchor House Inc","SU",-73.9451897,40.6729314
"Reality House Inc","SU",-73.9299659,40.7646491
"SCAN Harbor Inc","SU",-73.9186595,40.8400088
"Mott Haven","SU",-73.9197125,40.8156681
"Independence OCCBHC","SU",-73.9197125,40.8156681
"Brookdale Hospital Medical Center","SU",-73.9374075,40.6783744
"Brookdale Hospital Medical Center","SU",-73.9374075,40.6783744
"New Hope Integrated Behavioral Health","SU",-73.9973825,40.2882484
"Rec Ctr at Belvis Diagnostic and TC","SU",-73.9159236,40.8104385
"New Hope Integrated Behavioral Health","SU",-74.0034562,40.2228331
"Saint Josephs Medical Center","SU",-73.8961616,40.9227132
"Saint Johns Riverside Hospital","SU",-73.891672,40.94027
"Saint Johns Riverside Hospital","SU",-73.8916407,40.9402044
"Promesa Inc","SU",-73.9043011,40.8461585
"BASICS Inc","SU",-73.9069557,40.8269392
"New Hope Integrated Behavioral Health","SU",-73.987128,40.3007544
"Bronx Lebanon Hospital Center","SU",-73.9038783,40.8321771
"Elizabeth L Sturz Outpatient Center","SU",-73.905169,40.820122
"Phelps Hospital","SU",-73.8646515,41.1089338
"Fusion Recovery Centers LLC","SU",-73.7170417,42.7013161
"Camelot of Staten Island Inc","SU",-73.8995837,40.8164036
"Saint Barnabas Hospital","SU",-73.892855,40.852661
"Saint Barnabas Hospital","SU",-73.8908776,40.8543779
"MH Providers of Western Queens Inc","SU",-73.9022817,40.744694
"Spring Hill Wellness New York LLC","SU",-73.9222043,40.607451
"New York Therapeutic Communities Inc","SU",-73.910125,40.6785826
"Serendipity I The John David Ctr RR","SU",-73.9101412,40.6783607
"NYC/HHC North Central Bronx Hospital","SU",-73.8810488,40.8804138
"Addiction Care Interventions","SU",-73.9094493,40.6654132
"Addiction Care Interventions","SU",-73.9094493,40.6654132
"Institute for Community Living Inc","SU",-73.8992968,40.6758828
"Vertex LLC","SU",-73.8972259,40.6759978
"Elmhurst Hospital Center","SU",-73.8857797,40.7450814
"Elmhurst Hospital Center","SU",-73.8857797,40.7450814
"Staten Island University Hospital","SU",-73.8979301,40.6510806
"Conifer Park Inc","SU",-73.6834889,42.7404443
"Conifer Park","SU",-73.6834889,42.7404443
"Fusion Recovery Centers LLC","SU",-73.6822935,42.7503478
"Camelot Counseling Centers","SU",-73.8588248,40.8753831
"820 River Street Inc","SU",-73.6559434,43.3468298
"VERTEX LLC","SU",-73.8561565,40.8738443
"820 River Street Inc","SU",-73.6507314,43.3087412
"Elmcor Youth and Adult Activities Inc","SU",-73.8615928,40.7575362
"Alpha School 822 Program","SU",-73.8743419,40.6650904
"Saint Johns Riverside Hospital","SU",-73.8363467,40.9116873
"NYCHHC/Jacobi Medical Center","SU",-73.8442026,40.8550347
"Counseling Center at Yorktown Heights","SU",-73.7777087,41.2775704
"Inter Care Ltd","SU",-73.7969879,41.1065783
"Bleuler CD Recovery Services","SU",-73.8483607,40.7229758
"Saint Johns Riverside Hospital","SU",-73.7983973,41.0442605
"Advanced Human Services Inc","SU",-73.8380927,40.7212686
"Advanced Human Services Inc","SU",-73.8380927,40.7212686
"Asian Community Alcohol Counseling","SU",-73.8300113,40.7601645
"Beach House Center for Recovery","SU",-80.0559824,26.8697883
"Flushing Hospital and Medical Center","SU",-73.8171474,40.7550786
"Champlain Valley Family Center","SU",-73.6059087,44.6228855
"Sunset House Inc","SU",-80.09961,26.805826
"Lexington Center for Recovery","SU",-73.7820164,40.9148399
"Veterans Affairs Medical Center","SU",-80.1073137,26.7844659
"Cornerstone of Medical Arts Center","SU",-73.8078571,40.7207915
"Cornerstone of Medical Arts Center","SU",-73.8078571,40.7207915
"Greater Mental Health of New York Inc","SU",-73.7633165,41.023962
"Beach House Center for Recovery","SU",-80.0594,26.8405
"Argus Community","SU",-73.8058351,40.6815076
"New York Therapeutic Communities Inc","SU",-73.7970689,40.7044211
"Palm Beach Gardens Recovery","SU",-80.0599412,26.8244048
"Lexington Center for Recovery","SU",-73.7265299,41.1995893
"Good Life Treatment Center","SU",-80.0593205,26.8197066
"J CAP SRR","SU",-73.7927982,40.6819487
"Queens Village Committee for MH","SU",-73.7927982,40.6819487
"We Level Up","SU",-80.2030671,26.6288231
"Clean and Sober Recovery Center Inc","SU",-80.0950451,26.7638951
"Drug Abuse Foundation of","SU",-80.0902885,26.7602354
"Reprieve LLC","SU",-80.0848726,26.7630465
"AISOL LLC","SU",-80.0860884,26.7576449
"iKare Treatment Center LLC","SU",-80.0824241,26.7546367
"Arms Acres Inc","SU",-73.6699466,41.4172913
"Arms Acres Inc","SU",-73.6699466,41.4172913
"Camelot Counseling Services","SU",-73.7693896,40.6579223
"Haven Detox","SU",-80.1202202,26.6971748
