"name1","type_facility","longitude","latitude"
"ReKlaim Treatment Center LLC","SU",-75.2976217,38.587717
"Recovery at the Crossroads LLC","SU",-75.0527748,39.7718979
"Self Help Movement Inc","SU",-74.9904682,40.1153855
"Healthmark Counseling","SU",-75.0114111,39.9875593
"Metro Treatment of Florida LP","SU",-81.7726326,26.1379074
"WhiteSands Alcohol and Drug Rehab","SU",-81.7717381,26.1378354
"Coras Wellness and Behavioral Health","SU",-75.2920051,38.5847236
"Eleanor Health","SU",-75.0156049,39.9291476
"Maryville Inc","SU",-75.0439055,39.7474103
"Cumberland County Guidance Center","SU",-75.1042523,39.4259732
"Harmony Healing Center","SU",-75.0133742,39.9107985
"David Lawrence Center","SU",-81.7282945,26.1758257
"Sunrise Detox Cherry Hill","SU",-75.0154766,39.891523
"Oaks Integrated Care","SU",-75.0059381,39.9174889
"Klawock Behavioral Health","SU",-133,55.5391
"Affinity Healthcare Group","SU",-75.0048426,39.9184439
"Worcester County Health Department","SU",-75.3756421,38.173468
"Counseling Center at Cherry Hill","SU",-75.0016502,39.9236174
"ARS of New Jersey LLC","SU",-75.0347382,39.7245999
"Phoenix Behavioral Health LLC","SU",-75.0052198,39.8781665
"Center for Family Services","SU",-75.0057888,39.8514241
"Somerdale Treatment Services","SU",-75.0031711,39.8354317
"Carbon/Monroe/Pike Drug and Alcohol","SU",-74.7866033,41.3303179
"Maryville Inc","SU",-75.0346192,39.6351126
"Penn Medicine Princeton House","SU",-74.9726587,39.9670602
"Liberty Clinic","SU",-74.7296214,41.7801595
"Sobriety Solutions Lakeside","SU",-74.9994587,39.7493743
"Fresh Start Addiction LLC","SU",-74.9792243,39.8558807
"Rosewood Recovery","SU",-74.9174312,40.2236253
"Unity Place","SU",-74.9674984,39.9077966
"Vineland Treatment Services","SU",-75.0485036,39.4463191
"All In Solutions Counseling Center","SU",-74.9639471,39.9019802
"Livengrin Foundation Inc","SU",-74.9271192,40.1190537
"Seabrook Cherry Hill","SU",-74.9633416,39.9029816
"Hackettstown Medical Center","SU",-74.8141705,40.8620645
"Hunterdon Medical Center/Add Trt Servs","SU",-74.8584345,40.5306201
"Prevention Resources","SU",-74.8569268,40.5226875
"Blum and Associates LLC","SU",-74.9448015,39.9659802
"Integrated Care of Greater Hickory","SU",-76.3932117,34.8825192
"High Point Partial Care","SU",-74.8549865,40.5034998
"Good News Home Inc","SU",-74.8472968,40.5382971
"Center for Family Services","SU",-74.986693,39.6824991
"Silver Linings Recovery Center","SU",-74.8960423,40.1926185
"Libertae Inc","SU",-74.9085477,40.1143672
"Penndel Mental Health Center","SU",-74.8973872,40.1554755
"Laurel Healing Center","SU",-74.9335,39.9355
"Newton Medical Center","SU",-74.7682688,41.0578686
"Steps to Recovery","SU",-74.8919796,40.1489327
"Family Service Assoc of Bucks County","SU",-74.884931,40.1888049
"Forge Health of Langhorne","SU",-74.8783318,40.1883447
"Pinnacle Treatment Centers NJ III","SU",-75.0094882,39.4444325
"Banyan Philadelphia","SU",-74.8765713,40.1876524
"Maryville Inc","SU",-75.0007812,39.4842299
"Center for Prevention and Counseling","SU",-74.752779,41.058401
"David Lawrence Center","SU",-81.418555,26.425017
"Metro Treatment of Florida LP","SU",-80.4606099,27.6403681
"Kolmac Integrated Behavioral Health","SU",-74.8665729,40.208045
"Langhorne","SU",-74.8683026,40.1915127
"Resource Center for the Chemically Dep","SU",-74.7311555,41.0978295
"Gaudenzia Inc","SU",-74.8682361,40.104028
"Restorative Management Corp","SU",-74.6918665,41.3754987
"Pathways Treatment Center","SU",-74.8653473,40.0759705
"Addiction Recovery Consultants","SU",-74.9177716,39.7717639
"Bon Secours Community Hospital","SU",-74.6818507,41.3676722
"Bon Secours Community Hospital","SU",-74.6818256,41.3676973
"Stable Community Services","SU",-74.856501,40.074837
"Livengrin Counseling Center","SU",-74.8363989,40.1896776
"Worcester County Health Department","SU",-75.2100732,38.339355
"New Life Medical Detoxification LLC","SU",-74.881168,39.8913354
"Cove Recovery LLC","SU",-75.2087284,38.336464
"Women of Hope Resource Center Inc","SU",-74.8980469,39.7693832
"ARS Treatment Centers of New Jersey","SU",-74.7192123,40.9238363
"SOAR Corporation","SU",-74.8312026,40.131369
"Reprieve Recovery Center LLC","SU",-74.8009816,40.2648424
"Pinelands Recovery Center of Medford","SU",-74.8619067,39.8922054
"Ambrosia of Medford LLC","SU",-74.8609156,39.8918259
"Dynamic Youth Community Inc","SU",-74.605352,41.741692
"AMS of Delaware LLC","SU",-75.0905113,38.7074858
"Thrive IRC Inc","SU",-80.3828376,27.6427078
"Cambridge Recovery Sober Living","SU",-74.6928538,40.8624335
"First Light Counseling","SU",-74.664196,41.0772291
"West Palm Beach VA HCS","SU",-80.3804669,27.6330906
"Vero Beach Recovery Center","SU",-80.3802579,27.6315
"Oak Integrated Care","SU",-74.8098024,40.0119001
"Legacy Treatment Services","SU",-74.8051,40.0129
"Iron Recovery and Wellness Center","SU",-74.7633981,40.223158
"Phoenix Behavioral Health LLC","SU",-74.7572,40.260166
"Iron Recovery and Wellness Center","SU",-74.7629174,40.2232468
"New Brunswick Counseling Center","SU",-74.7970801,40.0080951
"High Focus Centers","SU",-74.7028357,40.6078549
"Worcester County Health Department","SU",-75.1436385,38.3378473
"New Choices","SU",-74.7557266,40.2230656
"Project Free","SU",-74.7556975,40.2230719
"Mount Olive Counseling and Clinic","SU",-74.6571155,40.8840112
"Phoenix Treatment Center","SU",-74.7876511,39.9957858
"Counseling Center at Roxbury","SU",-74.6462198,40.8688662
"Brightview Health","SU",-75.122807,38.3407257
"Apex Recovery","SU",-74.6346375,40.864614
"Hackensack Meridian Carrier Clinic","SU",-74.6832485,40.466562
"Beachway New Jersey LLC","SU",-74.7094226,40.2850455
"Optimal Behavioral Health","SU",-74.9352504,39.0321445
"We Level Up","SU",-74.6936639,40.2720413
"Hamilton Treatment Services","SU",-74.6845948,40.2535698
"Green Springs Wellness","SU",-74.6423928,40.4997997
"Creative Change Counseling","SU",-74.6794724,40.2547503
"Footprints to Recovery","SU",-74.6789236,40.2554563
"Unity Place of Atlantic County LLC","SU",-74.7841232,39.6453046
"Atlanticare Behavioral Health","SU",-74.7838664,39.6432661
"Penn Medicine Princeton House","SU",-74.6534922,40.3886932
"JV Serenity IOP Princeton LLC","SU",-74.6692256,40.2775506
"Summit Behavioral Health LLC","SU",-74.6692256,40.2775506
"Moving Mountains Recovery LLC","SU",-74.5830148,40.8618525
"Somerset Treatment Services","SU",-74.6226128,40.5727519
"Solstice Counseling and Wellness Ctr","SU",-74.7108727,39.9759162
"Onward Behavioral Health","SU",-74.7726269,39.6322235
"Richard Hall CHWC","SU",-74.6070108,40.5895192
"SEAK Behavioral Health and Addiction","SU",-132.3756115,56.4650421
"Ascend Treatment and Wellness Center","SU",-74.5623476,40.9054803
"New Jersey Behavioral Health Center","SU",-74.6117555,40.535676
"EXCEL Treatment Center of Dover","SU",-74.5585321,40.8862139
"Cooperative Care Partnership Inc","SU",-74.8836748,39.0177992
"Wrangell Behavioral Health","SU",-132.3872,56.4717
"ARS Treatment Centers of New Jersey","SU",-74.8743329,39.014912
"Counseling Center at Robbinsville","SU",-74.647454,40.1912572
"Counseling and Recovery Center Inc","SU",-80.3731072,27.4472755
"Cape Road","SU",-74.4433439,41.7531438
"ARS of Cape May Court House","SU",-74.8439166,39.0514547
"Windham Falls Recovery LLC","SU",-74.3853248,42.2225028
"Windham Falls Recovery LLC","SU",-74.3853248,42.2225028
"Princeton Detox and Recovery Center","SU",-74.5888617,40.3726769
"Acenda Integrated Health","SU",-74.5161349,40.8322451
"West Palm Beach VA HCS","SU",-80.3505956,27.4291506
"Richard C Ward Addiction Trt Center","SU",-74.4380379,41.449136
"Central Florida Treatment Center","SU",-80.344296,27.4346771
"Maryville Inc","SU",-74.6389644,39.9673051
"Absolute Awakenings Treatment Center","SU",-74.4961095,40.8622707
"Acenda Integrated Health","SU",-74.8009298,39.0998751
"Child and Family Addiction Center","SU",-74.3947814,41.7181268
"New Horizons of the Treasure Coast","SU",-80.3719749,27.3756436
"New Horizons of the Treasure Coast","SU",-80.3719749,27.3756436
"Market Street Mission","SU",-74.4992,40.7857
"Restorative Management Corp","SU",-74.4182968,41.4487359
"Cape Assist","SU",-74.8176992,38.9889924
"Morris County Aftercare Center","SU",-74.4799925,40.8837428
"Counseling Center at Middlesex","SU",-74.5225652,40.5675314
"Army Substance Abuse Program","SU",-74.6114256,40.0020371
"Alfre Inc","SU",-74.4865706,40.7913923
"Integrity Inc","SU",-74.4798106,40.8241447
"Schoharie Co Community Services Board","SU",-74.310565,42.702649
"Sunrise Detox II","SU",-74.4974535,40.6807535
"Spiritual Awakening LLC","SU",-74.5575426,40.281633
"Breath of Life Counseling Service LLC","SU",-74.5200597,40.5241446
"Addiction Recovery Systems","SU",-74.7076893,39.4412091
"Foundations Wellness Center","SU",-80.3955066,27.3156266
"John Brooks Recovery Center","SU",-74.7021627,39.4422895
"Counseling Center at Monmouth Junction","SU",-74.5297891,40.4169513
"Nags Head Treatment Center LLC","SU",-75.6475151,35.989852
"Diamond Counseling Center","SU",-74.512823,40.4559883
"Seabrook Morristown","SU",-74.4635992,40.7873852
"Therapy Resources of Morris County LLC","SU",-74.4609087,40.8003478
"Recovery Centers of America","SU",-74.6888481,39.4404193
"Recovery Centers of America","SU",-74.6888481,39.4404193
"Center for Great Expectations","SU",-74.500389,40.520758
"New Bridge Services Inc","SU",-74.4361791,40.8723888
"Saint Josephs ATRC","SU",-74.2939182,44.8486413
"Garnet Health Medical Center","SU",-74.362138,41.4484964
"Citizen Advocates","SU",-74.2906605,44.8611338
"Saint Clares Behavioral Health","SU",-74.425018,40.910072
"Penn Medicine Princeton House","SU",-74.4806311,40.4602477
"Penn Medicine Princeton House","SU",-74.4801558,40.4590634
"Essex Healthcare LLC.","SU",-74.4516726,40.6383993
"New Chapter Faith Based Recovery LLC","SU",-74.4144104,40.8678456
"Center for Great Expectations","SU",-74.4670145,40.4708619
"College Recovery LLC","SU",-74.4578057,40.4991574
"Amethyst Recover Center LLC","SU",-80.3728679,27.2612284
"New Brunswick Counseling Center","SU",-74.4517928,40.4912111
"Damon House Inc","SU",-74.4515875,40.4894442
"Guardian Intensive Outpatient Program","SU",-74.4491837,40.4879311
"SOBA New Jersey","SU",-74.4476533,40.493634
"The Hope Institute","SU",-74.3612674,41.1182542
"Treatment Centers of America LLC","SU",-80.3496672,27.2732983
"Victor H Lopez LSW MSW LCADC CCS","SU",-74.4441942,40.4941906
"Rutgers/UBHC","SU",-74.4428211,40.4925308
"BlueCrest Counseling Center","SU",-74.4040453,40.6987866
"Organization for Recovery","SU",-74.4145249,40.6234072
"Better Life Recovery and Wellness","SU",-74.3832412,40.7905073
"ADAP Counseling Services","SU",-80.3307645,27.2723219
"New Life Recovery Center","SU",-74.3630261,40.9165823
"Resolve Comm Counseling Center Inc","SU",-74.3988242,40.6500616
"Virtue Care Services Inc","SU",-74.4137584,40.5255525
"Enlightened Solutions LLC","SU",-74.5956631,39.4746853
"Saint Marys Healthcare","SU",-74.1872746,42.9590921
"Clear Conscience Counseling LLC","SU",-74.39771,40.5909334
"Atlantic Behavioral Health","SU",-74.3692241,40.7849389
"Pinnacle Wellness Group","SU",-80.2990583,27.2859376
"New Pathway Counseling","SU",-74.351141,40.8657669
"Guardian Recovery Montville","SU",-74.3381728,40.9357686
"2nd Chance Mental Health Center","SU",-80.3054884,27.2714825
"Summit Oaks Hospital","SU",-74.3626381,40.714077
"Zinnia Healing at Lake Okeechobee","SU",-80.6463484,26.8240933
"Laszlo Center 4 Hope and Healing","SU",-74.3954145,40.449254
"Port Saint Lucie Hospital","SU",-80.271333,27.297306
"Overlook Medical Center","SU",-74.3533863,40.7145143
"Greenbranch Recovery LLC","SU",-74.5644299,39.4212209
"Behavioral Crossroads Recovery LLC","SU",-74.5628285,39.4214125
"Citizen Advocates","SU",-74.1448253,44.3246642
"Saint Josephs ATRC","SU",-74.1449895,44.3332992
"NewBridge Services Inc","SU",-74.2972001,41.0292803
"Saint Josephs ATRC","SU",-74.1382838,44.31423
"Col C David Merkel MD","SU",-74.136237,44.3130595
"Family Empowerment Recovery Services","SU",-74.5432157,39.4761909
"Social Recovery Center","SU",-74.3338972,40.6871541
"Counseling Center at West Caldwell","SU",-74.3092638,40.8541373
"Levona Health","SU",-74.5605018,39.3691333
"HMH JFK University Medical Center","SU",-74.3504728,40.5566589
"Eleanor Health","SU",-74.3453071,40.554267
"Achieve Wellness and Recovery","SU",-74.5524793,39.3693151
"Aspire Counseling Center","SU",-74.2855318,40.9661396
"The Bridge","SU",-74.2988502,40.8509862
"John Brooks Recovery Center","SU",-74.5363497,39.3944106
"Helping Hand Behavioral Health","SU",-74.5277439,39.421073
"Suburban Health Clinic","SU",-74.3023337,40.6915783
"Mount Carmel Guild Substance Use","SU",-74.3054763,40.6580277
"Freedom Recovery NJ LLC","SU",-74.3583989,40.2970872
"Counseling Center at Clark","SU",-74.3017309,40.6284624
"Treasure Coast Counseling Center","SU",-80.2406545,27.245506
"ARS Treatment Centers of New Jersey","SU",-74.4952853,39.4651353
"Owen Health Care Inc","SU",-74.2771229,40.7194674
"Wayne Counseling and Family Services","SU",-74.2352305,40.959994
"Extracare Counseling Centers","SU",-74.2801227,40.6082677
"Banyan Stuart","SU",-80.2499775,27.1992826
"JV Serenity NJ LLC","SU",-74.2655247,40.6748161
"South Amboy Health Center LLC","SU",-74.2920435,40.4936435
"Advanced Family Counseling Services","SU",-74.2593374,40.6943528
"Hackensack Meridian Carrier Clinic","SU",-74.2089897,41.0605449
"Central Florida Treatment Center","SU",-80.2490774,27.188777
"Veritas Recovery Center","SU",-74.2866776,40.4753081
"Core Outpatient Services LLC","SU",-74.2866776,40.4753081
"Grace Abounds Counseling and","SU",-74.2924102,40.4260589
"Veronica Mullin LCADC LCSW","SU",-74.289398,40.4256308
"Extracare Counseling Centers LLC","SU",-74.289398,40.4256308
"Eleanor Health","SU",-74.2295657,40.8285388
"Relevance LLC","SU",-74.3179676,40.2316899
"Enlightened Recovery","SU",-74.4765293,39.3706398
"Recovery Centers of America","SU",-74.2808818,40.4627692
"Recovery Centers of America","SU",-74.2808818,40.4627692
"Journey to Wellness Inc","SU",-74.2729637,40.5084596
"VA NJ Healthcare System","SU",-74.2361158,40.7527048
"Family Connections Inc","SU",-74.2344027679038,40.7615615137335
"Passion Care Center","SU",-74.2702698,40.5108373
"ADAP Counseling Services","SU",-80.2408982,27.1804191
"Step Inc","SU",-74.2594258,40.5518851
"Community Psychiatric Institute","SU",-74.226087,40.75916
"The Bridge","SU",-74.2302674,40.724607
"Stress Care of New Jersey LLC","SU",-74.2775813,40.406923
"Airmid Counseling Services","SU",-74.2226557,40.7616341
"Counseling Center at Freehold","SU",-74.2933957,40.284988
"Recovery Answer Behavioral Health","SU",-74.2205922,40.7634697
"COPE Center","SU",-74.2103662,40.8071654
"West Palm Beach VA HCS","SU",-80.2402571,27.1621203
"Coastal Detox Inc","SU",-80.2389673,27.1630622
"Just One Big Happy Family LLC","SU",-74.2198061,40.729166
"Recovery by the Sea","SU",-80.231153,27.170578
"Real House Inc","SU",-74.2067102,40.811513
"EOH Acquisition Group LLC","SU",-74.2135752,40.7543402
"Atlanticare Behavorial Health","SU",-74.4539137,39.3531191
"Angel Hope House","SU",-74.2143815,40.72292
"Keystone Recovery Center Inc","SU",-74.1908882,40.872807
"Christophers Reason","SU",-74.2390641,40.5331277
"East Orange Substance Abuse Trt Prog","SU",-74.2046398,40.7533658
"New Hope Integrated Behavioral Health","SU",-74.2788817,40.2605689
"Intervention Specialists","SU",-74.2149548,40.6708576
"CPC Integrated Health","SU",-74.2758393,40.2602344
"Proceed Inc","SU",-74.2126591,40.6627604
"Paterson Counseling Center Inc","SU",-74.173085,40.914249
"Evas Village","SU",-74.1723004,40.9120834
"Real House Inc","SU",-74.1880401,40.7969717
"Family Service Bureau of Newark","SU",-74.1958287,40.7389952
"American Habitare and Counseling Inc","SU",-74.198205,40.697863
"Rutgers UBHC","SU",-74.189837,40.739236
"Lennard Clinic Inc","SU",-74.1940886,40.7050766
"Trinitas Regional Medical Center","SU",-74.1986262,40.6592511
"Central Jersey Comprehensive Treatment","SU",-74.2305883,40.4416748
"Chosen Generation Community Corp","SU",-74.1600764,40.9250194
"Lennard Clinic Inc","SU",-74.194674,40.6729912
"Good Samaritan Hospital of Suffern","SU",-74.1350066,41.1109348
"Redefine Recovery","SU",-74.1556957,40.9481739
"Good Samaritan Hospital of Suffern","SU",-74.134569,41.110731
"Jersey Behavioral Care LLC","SU",-74.2515252,40.2951173
"Mountainside Ramsey LLC","SU",-74.1365196,41.074396
"North West Essex Community","SU",-74.172986,40.7973635
"Integrity Inc","SU",-74.1824138,40.7301823
"Integrity Inc","SU",-74.1813774,40.7279458
"Integrity Inc","SU",-74.1794357,40.7269985
"CPC Integrated Health","SU",-74.2283916,40.3986308
"Integrity Inc","SU",-74.1789334,40.7270874
"Integrity House","SU",-74.1790175,40.7245224
"Integrity Inc","SU",-74.1788253,40.7254628
"Integrity Inc","SU",-74.1786529,40.7253282
"Adult Family Health Services","SU",-74.1585168,40.8674428
"New Directions Behavioral Health Ctr","SU",-74.1775191,40.7275747
"Prime Healthcare Services","SU",-74.1744163,40.7440552
"Greater Essex Counseling Services","SU",-74.173714,40.7351739
"Power House Psychotherapy LLC","SU",-74.1730277,40.7377525
"Wellness Solutions Counseling Services","SU",-74.126121,41.0646971
"Turning Point Inc","SU",-74.1443982,40.917751
"C Line Counseling Center","SU",-74.1443982,40.917751
"Discovery Institute for","SU",-74.2278976,40.3451746
"New Hope Integrated Behavioral Health","SU",-74.227883,40.3451913
"New Hope Integrated Behavioral Health","SU",-74.227883,40.3451913
"SERV Behavioral Health System Inc","SU",-74.1525002,40.8482644
"ChoicePoint","SU",-74.1379267,40.9503452
"Staten Island University Hospital","SU",-74.1973651,40.5163721
"Bergen Enterprises Center LLC","SU",-74.1344198,40.946603
"Grand Union Holistic Solutions LLC","SU",-74.1777585,40.6120216
"RUMC Silberstein Clinic","SU",-74.1775673,40.6125938
"Ocean Healthcare PCP Tuckerton LLC","SU",-74.347696,39.6017622
"Remedy Therapy","SU",-80.1986541,27.1278247
"Family Service Bureau of Kearny","SU",-74.1491027,40.7638685
"Child and Family Guidance Centers","SU",-74.0148183,41.9344828
"Inter County Council on Drug/Alc Abuse","SU",-74.146613,40.767353
"Inter County Council on Drug/Alc Abuse","SU",-74.146613,40.767353
"Northeast Life Skills Associates Inc","SU",-74.1323685,40.8607996
"Counseling Center at Fair Lawn","SU",-74.1181463,40.921433
"Passaic Alliance","SU",-74.1217613,40.8611801
"Samaritan Daytop Village Inc","SU",-74.1527892,40.6259031
"Samaritan Daytop Village Inc","SU",-74.1527892,40.6259031
"Samaritan Daytop Village Inc","SU",-74.1527892,40.6259031
"Groups Recover Together","SU",-73.9984096,41.9269497
"Staten Island YMCA Csl Service","SU",-74.1635905,40.5430687
"Conifer Park Inc","SU",-73.9377272,42.8123143
"Conifer Park Inc","SU",-73.9377272,42.8123143
"New Choices Recovery Center","SU",-73.9372302,42.8094711
"CPC Integrated Health","SU",-74.2245751,40.1427394
"Samadhi Center Inc","SU",-73.9941047,41.9264181
"Saint Peters Hospital City of Albany","SU",-73.9367399,42.7703268
"New Choices Recovery Center","SU",-73.9334725,42.8059077
"Daniel Struble LCSW LCADC","SU",-74.1756257,40.4156876
"Center for Recovery","SU",-74.0273537,41.4937626
"Center for Recovery","SU",-74.0273178,41.493771
"Guardian Recovery","SU",-74.0986132,40.9058287
"Amethyst House","SU",-74.1328275,40.6352686
"Camelot of Staten Island Inc","SU",-74.1329422,40.6339498
"Camelot of Staten Island Inc","SU",-74.132224,40.6261838
"Renwick Recovery","SU",-74.0200082,41.4948667
"Suburban Health Clinic of Toms River","SU",-74.2382106,39.9710135
"Overcome Wellness and Recovery LLC","SU",-74.2197838,40.0745661
"ASun Star Consulting Inc","SU",-74.100684,40.8296325
"Camelot of Staten Island Inc","SU",-74.1324714,40.5912064
"Harbor Wellness and Recovery Ctr LLC","SU",-74.157232,40.4159268
"Conifer Park Inc","SU",-73.9094445,42.8682612
"Conifer Park Inc","SU",-73.9094445,42.8682612
"Restorative Management Corporation","SU",-74.0104111,41.5015245
"Access Supports for Living Inc","SU",-74.0100432,41.4993597
"Trinitas Regional Medical Center","SU",-74.1155311,40.6675715
"Care Plus NJ Inc","SU",-74.0735996242742,40.9627379055471
"Bridge Back to Life Center Inc","SU",-74.1200045,40.6130148
"New Pathway Counseling","SU",-74.0703098,40.9451106
"Saint Peters Addiction Recovery Center","SU",-73.9051911,42.6995584
"New Pathway Counseling","SU",-74.1032579,40.681913
"Evergreen Treatment Center","SU",-74.0632065,40.9569233
"Sunrise Detox","SU",-74.2116575,39.9824673
"Counseling Center at Toms River","SU",-74.2107517,39.9818124
"Resa Treatment Center LLC","SU",-74.1303272,40.4451206
"Child and Family Guidance Center and","SU",-73.9654403,41.7185555
"C Line Community Outreach Services","SU",-74.0872762,40.7037512
"Integrity Inc","SU",-74.076353,40.775449
"Integrity Inc","SU",-74.076353,40.775449
"Forge Health of Paramus","SU",-74.0518173,40.9172905
"Preferred Behavioral Health Group","SU",-74.2376954,39.7568456
"Quantum Behavioral Health Servs","SU",-74.2027307,39.9417586
"Integrity House","SU",-74.19936,39.9557932
"Iron Recovery and Wellness Center","SU",-74.1986848,39.9543074
"Khaleidoscope Health Care Inc","SU",-74.0725892,40.7176231
"CURA Inc","SU",-74.0617323,40.7816839
"Spectrum Healthcare","SU",-74.070104,40.705929
"Preferred Behavioral Health Group","SU",-74.1731191,40.05945
"Staten Island University Hospital","SU",-74.0877939,40.5840163
"Bergen County Dept of Health Servs","SU",-74.0432545,40.8755099
"Adolescent Substance Abuse Program","SU",-74.042949,40.8767232
"Bay Street 822 Program","SU",-74.0760463,40.6407206
"Project Hospitality Inc","SU",-74.076138,40.6392636
"Staten Island University Hospital","SU",-74.077813,40.6272171
"Opthof Center for Psychotherapy LLC","SU",-74.0296471,40.9659837
"Fox Run Male Program","SU",-73.924643,41.887968
"Avita Hope LLC","SU",-74.0596684,40.7347585
"South Beach ATC","SU",-74.0784785,40.5818132
"Samaritan Daytop Village Inc","SU",-73.9170636,41.8948631
"CarePoint Health/Christ Hospital","SU",-74.0501392,40.7352482
"Westchester Medical Center ","SU",-73.9315407,41.6916483
"Mid Hudson Valley Div of WMC","SU",-73.9283662,41.7173555
"Mid Hudson Valley Div of WMC","SU",-73.9281017,41.7178222
"Bolger House","SU",-73.9242481,41.6998807
"Hoboken University Medical Center","SU",-74.0403072,40.737867
"Middletown Medical LLC","SU",-74.0929868,40.3811138
"ARS Treatment Centers of New Jersey","SU",-74.1808085,39.8556853
"Lacey Treatment Services","SU",-74.1807417,39.8531965
"Twin County Recovery Services Inc","SU",-73.870357,42.2228
"Florence Manor","SU",-73.9117251,41.7347098
"HBH Counseling Inc","SU",-74.1457944,40.0234607
"Ocean Monmouth Care LLC","SU",-74.1444512,40.0309375
"Monmouth Healthcare Services LLC","SU",-74.1356489,40.0801831
"Lexington Center for Recovery Inc","SU",-73.9697885,41.1960175
"Guardian Intensive Outpatient Program","SU",-74.0302672,40.7362444
"CPC Integrated Health","SU",-74.0839393,40.3659331
"Bright Harbor Healthcare","SU",-74.1598241,39.9188791
"Agape Counseling Services Inc","SU",-74.1693716,39.8657707
"Vantage Health System","SU",-73.9955578828177,40.938750281182
"Ocean Medical Services Inc","SU",-74.1422091,39.9505567
"Exponents Inc","SU",-74.0160123,40.7051506
"Russell E Blaisdell","SU",-73.9681362,41.0492276
"Seek Counseling LLC","SU",-74.0252909,40.6290712
"Asian Community Alcohol Counseling","SU",-73.9955439,40.8277205
"Under Angels Wings Recovery Center","SU",-74.0193857,40.6464651
"Urban Recovery House LLC","SU",-74.0148181,40.6753741
"Urban Recovery House LLC","SU",-74.0148181,40.6753741
"VA NY Harbor Healthcare System","SU",-74.023892,40.6081784
"Hazelden","SU",-74.0048389,40.7208017
"Vantage Health System","SU",-73.978363,40.8963278
"MMM Health Services Inc","SU",-73.9880533,40.8242391
"Mountainside Chelsea","SU",-73.9996689,40.7420067
"RevCore Recovery Ctr of Manhattan","SU",-74.0022812,40.7182981
"Seabrook Shrewsbury","SU",-74.0614754,40.3297085
"Saratoga County Addiction Services","SU",-73.7893986,43.0700851
"Seacrest Recovery Center","SU",-74.0644585,40.3092836
"Rockland Opioid Treatment Program","SU",-73.9431378,41.1299742
"Rockland Outreach Center","SU",-73.9491625,41.0814439
"Samaritan Daytop Village Inc","SU",-73.9490915,41.0814331
"Saint Peters Hospital","SU",-73.8042574,42.6548718
"Saint Peters Addiction Recovery Center","SU",-73.8042574,42.6548718
"Greenwich House Inc","SU",-73.997144,40.726197
"Lafayette Medical Approach LLC","SU",-73.9968219,40.722452
"Bowery Residents Committee Inc","SU",-73.9931412,40.7448724
"Addiction Care Interventions","SU",-73.9914584,40.7532276
"Postgraduate Center for Mental Health","SU",-73.9913934,40.7522262
"Next Wind LLC","SU",-73.971076,40.8960442
"Lower East Side Service Ctr Inc","SU",-73.9958686,40.7137876
"Genesis DOB","SU",-74.0046772,40.6519942
"Genesis Detox of Brooklyn","SU",-74.004621,40.6520479
"Genesis Detox of Brooklyn LLC","SU",-74.004621,40.6520479
"Lower Eastside Service Center","SU",-73.9951519,40.7138376
"Peekskill Clinic","SU",-73.9184506,41.2915634
"Realization Center Inc","SU",-73.9912374,40.7361247
"Shiloh Psychological Consulting PLLC","SU",-73.9880113,40.755236
"Westchester Jewish Community Services","SU",-73.9168565,41.2914882
"Bliss Poston the Second Wind","SU",-73.9892831,40.7400754
"Project Renewal Inc","SU",-73.9910376,40.7258567
"Project Renewal","SU",-73.9910376,40.7258567
"Dowling House","SU",-73.8751161,41.6585491
"Mount Sinai Beth Israel","SU",-73.9911294,40.7206952
"Mount Sinai Beth Israel Medical Center","SU",-73.9911294,40.7206952
"Lexington Center for Recovery","SU",-73.8719837,41.6887672
"Saint Peters Hosp City of Albany","SU",-73.7784015,43.0881209
"James Genovese LPC LCADC","SU",-74.0374237,40.4141038
"Vincent P Dole Clinic","SU",-73.9967764,40.6722381
"Inter Care Ltd","SU",-73.9861145,40.7419324
"TRI Center Inc","SU",-73.9845371,40.7506915
"South Brooklyn Medical Admin Services","SU",-73.9971896,40.663909
"Hamilton Madison House","SU",-73.990323,40.710332
"Gouverneur Clinic","SU",-73.9886502,40.7184126
"Realization Center Inc","SU",-73.9917955,40.6932388
"Saint Marks Place Institute for MH Inc","SU",-73.9863473,40.7283624
"TRI Center Inc","SU",-73.9914065,40.6933929
"Counseling Service of EDNY","SU",-73.9914065,40.6933929
"Bridge Back to Life Center Inc","SU",-73.9913649,40.6934999
"Petersburg Mountainside Behavioral","SU",-132.9431,56.8099
"OTP Avenue A Clinic","SU",-73.9853215,40.7231342
"Revcore Recovery Ctr of Manhattan LLC","SU",-73.9910438,40.6749527
"Candace Boltuch Fagan","SU",-73.9637787,40.8629359
"Parallax Center Inc","SU",-73.9800222,40.7450693
"Gateway Day Treatment and IOP Program","SU",-74.0598288,40.2316943
"Center for Community Alternatives","SU",-73.986039,40.6973844
"Lower Eastside Service Ctr Inc","SU",-73.9830097,40.7109633
"Wholeview Wellness LLC","SU",-73.9764314,40.750579
"Hudson River Healing Services","SU",-73.8617953,41.6843848
"Freedom Institute Inc","SU",-73.9737557,40.7597893
"VA NY Harbor Healthcare System","SU",-73.9768461,40.7370457
"Recovery Innovations Inc","SU",-74.0484805,40.2754176
"Bridge","SU",-73.9669968,40.8024432
"Advanced Health and Education","SU",-74.0477755,40.2744255
"Educational Alliance Inc","SU",-73.9781797,40.720991
