name,address,city,state,zip,confidence,lon,lat
Walgreens,5690 E State St,Rockford,IL,61108,1.0,-89.0055034,42.2664727
OSF Pharmacy: Saint Anthony,5666 E State St Ste 101,Rockford,IL,61108,0.95,-89.00732421875,42.2697105407715
CVS Pharmacy,6560 E State St,Rockford,IL,61108,1.0,-88.9886789,42.2700403
CVS Pharmacy,6410 E State St,Rockford,IL,61108,0.99,-88.9919387,42.2703493
Downtown Discount Drug Store,325 W State St,Rockford,IL,61101,0.96,-89.0953991,42.2718705
Health System Pharmacy,1200 W State St,Rockford,IL,61102,0.96,-89.1080711,42.2751942
Walgreens Pharmacy at,1200 W State St,Rockford,IL,61102,0.95,-89.108272,42.275207
Walgreens,1732 S West Ave,Freeport,IL,61032,1.0,-89.6321191,42.2775781
CVS Pharmacy,721 W South St,Freeport,IL,61032,1.0,-89.6295561,42.2794525
Walgreens,1145 N Alpine Rd,Rockford,IL,61107,1.0,-89.0283714,42.2804464
Walgreens,3803 Auburn St,Rockford,IL,61101,0.96,-89.116762,42.288951
CVS Beauty,1535 Galena Ave,Freeport,IL,61032,0.96,-89.64966,42.3022477
Walgreens,315 N IL Route 31,Crystal Lake,IL,60012,1.0,-88.2860531,42.2500842
Walgreens,701 S Midlothian Rd,Mundelein,IL,60060,1.0,-88.0208607,42.254004
Walgreens,602 W Liberty St,Wauconda,IL,60084,1.0,-88.1550493,42.2579316
Wauconda Pharmacy,222 S Main St,Wauconda,IL,60084,0.99,-88.1395616,42.2590843
CVS Pharmacy,1101 W Maple Ave,Mundelein,IL,60060,1.0,-88.0192376,42.2747422
Walgreens,951 N IL Route 83,Mundelein,IL,60060,1.0,-88.0405106,42.277573
Walgreens,442 W State Rd,Island Lake,IL,60042,1.0,-88.2064693,42.2810852
Walmart,1275 Lake Ave,Woodstock,IL,60098,1.0,-88.42297,42.2976762
Walgreens,305 S Eastwood Dr,Woodstock,IL,60098,1.0,-88.4331722,42.3124327
Walgreens,3925 W Elm St,McHenry,IL,60050,1.0,-88.2748159,42.3443303
Walgreens,295 US-45,Grayslake,IL,60030,1.0,-88.0037787,42.339993
Walgreens,1811 Belvidere Rd,Waukegan,IL,60085,1.0,-87.8553224,42.3505076
Walgreens Specialty,2668 Belvidere Rd,Waukegan,IL,60085,0.95,-87.868786,42.35131
Greenleaf Pharmacy,401 Greenleaf St,Park City,IL,60085,0.96,-87.9011845,42.3537297
CVS Pharmacy,3001 Washington St,Waukegan,IL,60085,1.0,-87.8747117,42.3589713
Medcare Pharmacy,15 Tower Ct,Gurnee,IL,60031,0.96,-87.8985752,42.3592666
CVS Beauty,34344 N US Highway 45,Third Lake,IL,60030,0.96,-88.0009932,42.3610973
Tu Pharmacy | Tu Farmacia,2702 Grand Ave,Waukegan,IL,60085,0.98,-87.8675611,42.3706021
Walgreens,709 Green Bay Rd,Waukegan,IL,60085,0.98,-87.8812447,42.371001
Walgreens,4830 Grand Ave,Gurnee,IL,60031,1.0,-87.9229043,42.3735244
CVS Pharmacy,6601 Grand Ave,Gurnee,IL,60031,0.99,-87.9660995,42.3831728
Walgreens,7501 Grand Ave,Gurnee,IL,60031,1.0,-87.986185,42.3851234
Gurnee Medical Group,6440 Grand Ave,Gurnee,IL,60031,0.97,-87.9622002,42.3858633
Walmart Pharmacy,6590 Grand Ave,Gurnee,IL,60031,0.99,-87.9659816,42.388453
Walgreens,2200 N Lewis Ave,Waukegan,IL,60087,1.0,-87.8558649,42.3923211
Walgreens,370 S US Highway 45,Lindenhurst,IL,60046,1.0,-88.0033935,42.4074792
Walgreens,39023 N Green Bay Rd,Beach Park,IL,60087,1.0,-87.8758068,42.4290197
Walgreens,2100 Sheridan Rd,Zion,IL,60099,1.0,-87.8256027,42.4560113
CVS Beauty,4580 IL Route 173,Zion,IL,60099,0.96,-87.8810004,42.4652992
Walmart Pharmacy,4000 W IL-173,Zion,IL,60099,0.96,-87.8675873,42.4661963
Good Value Pharmacy,3207 80th St,Kenosha,WI,53142,1.0,-87.8483559,42.5570787
CVS Pharmacy,2207 80th St,Kenosha,WI,53143,0.96,-87.835775,42.557315
Walgreens,3805 80th St,Kenosha,WI,53142,0.97,-87.8539543,42.5581789
CVS Pharmacy,9777 76th St,Pleasant Prairie,WI,53158,0.99,-87.9280633,42.5641221
Walgreens,7525 Sheridan Rd,Kenosha,WI,53143,0.99,-87.825301,42.5651506
Walgreens,7535 Green Bay Rd,Kenosha,WI,53142,1.0,-87.8871812,42.56593
Walgreens,7520 118th Ave,Pleasant Prairie,WI,53158,1.0,-87.9503644,42.566821
Modern Apothecary,5700 6th Ave,Kenosha,WI,53140,0.96,-87.8185495,42.5840041
Walgreens,3820 52nd St,Kenosha,WI,53144,1.0,-87.8552284,42.5892054
Good Value Pharmacy Larsen-Mayer,3825 39th Ave,Kenosha,WI,53144,0.99,-87.8551851,42.6019372
CVS Pharmacy,3726 22nd Ave,Kenosha,WI,53140,1.0,-87.8364275,42.6021454
CVS Pharmacy,3710 57th Ave,Kenosha,WI,53144,1.0,-87.8775486,42.6039173
Walgreens,1810 30th Ave,Kenosha,WI,53144,0.97,-87.8465984,42.6242145
CVS Pharmacy,3915 Durand Ave,Racine,WI,53405,1.0,-87.8264152,42.69628
Walgreens,3825 Durand Ave,Racine,WI,53405,1.0,-87.8253826,42.6963087
Walgreens,6125 Durand Ave,Mt Pleasant,WI,53406,1.0,-87.8549313,42.6966953
Careyou Pharmacy,3818 Durand Ave,Racine,WI,53405,0.96,-87.8254066,42.6970161
Walmart,5625 Washington Ave,Mount Pleasant,WI,53406,0.95,-87.8490746,42.7181481999999
Walgreens,4810 Washington Ave,Racine,WI,53406,1.0,-87.8375683,42.718996
CVS Pharmacy,1122 West Blvd,Racine,WI,53405,1.0,-87.8164525,42.7196697
Lakeview Pharmacy,516 Monument Sq,Racine,WI,53403,0.99,-87.7836809,42.727361
Walgreens,819 N Memorial Dr,Racine,WI,53404,0.99,-87.799149,42.7311855
Walgreens,1920 Douglas Ave,Racine,WI,53402,1.0,-87.7978219,42.7454803
Hometown Pharmacy,3900 Erie St,Racine,WI,53402,0.96,-87.7882839,42.7688211
Walgreens,5005 Douglas Ave,Caledonia,WI,53402,1.0,-87.8087032,42.7851446
Walgreens,9527 S 27th St,Franklin,WI,53132,0.99,-87.9519759,42.8721241
Walgreens,9449 S Howell Ave,Oak Creek,WI,53154,1.0,-87.9134985,42.8725738
CVS Pharmacy,8989 S Howell Ave,Oak Creek,WI,53154,1.0,-87.9161737,42.8824826
Aurora Pharmacy,2414 10th Ave,South Milwaukee,WI,53172,1.0,-87.8618762,42.9069663
Walgreens,7130 S 76th St,Franklin,WI,53132,1.0,-88.0086741,42.9148404
Corner Market,W230S8735 Clark St,Big Bend,WI,53103,0.96,-88.2092912,42.886149
Walgreens,9909 W Loomis Rd,Franklin,WI,53132,1.0,-88.0383771,42.888493
Walgreens,S79W18885 Janesville Rd,Muskego,WI,53150,1.0,-88.1496634,42.9008384
CVS Pharmacy,7800 S Lovers Lane Rd,Franklin,WI,53132,0.99,-88.037778,42.9034459
Jerome Drugs,S75w17301 Janesville Rd,Muskego,WI,53150,0.95,-88.130261,42.907905
Walgreens,S70W15775 Janesville Rd,Muskego,WI,53150,1.0,-88.1114943,42.9175665
Walgreens,5860 S 108th St,Hales Corners,WI,53130,1.0,-88.0477624,42.9377678
IV Compound Center of Wisconsin,5478 S Westridge Dr,New Berlin,WI,53151,0.96,-88.1141574,42.9444338
CVS Pharmacy,4798 S Moorland Rd,New Berlin,WI,53151,1.0,-88.1071684,42.9582687
Walgreens,4688 S 108th St,Greenfield,WI,53228,1.0,-88.0471065,42.9595659
CVS Pharmacy,5220 W Rawson Ave,Franklin,WI,53132,1.0,-87.9826851,42.9163821
Walgreens,6292 S 27th St,Milwaukee,WI,53221,0.97,-87.948634,42.9307611
Walgreens,6210 W Loomis Rd,Greendale,WI,53129,1.0,-87.9926045,42.9348263
CVS Pharmacy,5740 S Packard Ave,Cudahy,WI,53110,0.99,-87.8593373,42.9401241
Aurora Pharmacy,6901 W Edgerton Ave,Greenfield,WI,53220,0.91,-88.0000709,42.951374
Therapease Cuisine,5005 W Loomis Rd,Greenfield,WI,53220,0.96,-87.977386,42.9519648
Hayat Pharmacy 27th Street,4931 S 27th St,Milwaukee,WI,53221,0.99,-87.9494657,42.9552378
Global Health LLC.,4818 S 76th St,Greenfield,WI,53220,1.0,-88.0080192,42.9570494
Walgreens,3201 E Layton Ave,Cudahy,WI,53110,1.0,-87.8693971,42.9587599
Walgreens,4296 S 76th St,Greenfield,WI,53220,1.0,-88.0074885,42.9669958
CVS Pharmacy,3860 S 27th St,Milwaukee,WI,53221,0.97,-87.9477714,42.9744733
Walgreens,3701 S Howell Ave,Milwaukee,WI,53207,1.0,-87.9099272,42.9774164
Walmart,3355 S 27th St,Milwaukee,WI,53215,1.0,-87.95119,42.98391
Walgreens,3109 S Kinnickinnic Ave,Milwaukee,WI,53207,1.0,-87.883664,42.9878188
Serv-U Pharmacy,709 W Oklahoma Ave,Milwaukee,WI,53215,0.99,-87.9205505,42.9879429
Pill Boxx Pharmacy,3074 S 13th St,Milwaukee,WI,53215,0.96,-87.9286763,42.988551
Walgreens,6030 W Oklahoma Ave,Milwaukee,WI,53219,1.0,-87.9887104,42.9886778
Walgreens,620 W Oklahoma Ave,Milwaukee,WI,53215,0.95,-87.919878,42.988706
CVS Pharmacy,7552 W Oklahoma Ave,West Allis,WI,53219,0.96,-88.0071845,42.9893636
Aurora Pharmacy,2906 S 20th St,Milwaukee,WI,53215,1.0,-87.9375835,42.9919958
Pick 'n Save Pharmacy,15445 W. National Ave.,NEW BERLIN,WI,53151,0.95,-88.106094,42.974878
Walgreens,9100 W Beloit Rd,Milwaukee,WI,53227,1.0,-88.0264523,42.9873855
Walgreens,221 E Sunset Dr,Waukesha,WI,53189,1.0,-88.2218293,42.9878469
CVS Pharmacy,1130 Sunset Dr,Waukesha,WI,53189,0.99,-88.2548728,42.9888812
CVS Pharmacy,1250 W Sunset Dr,Waukesha,WI,53189,0.99,-88.2594197,42.9898129
Walgreens,2677 S 108th St,West Allis,WI,53227,0.95,-88.048199,42.996499
CVS Pharmacy,2600 S 108th St,West Allis,WI,53227,1.0,-88.04535,42.996889
ValuCare Pharmacy,501 S Grand Ave,Waukesha,WI,53186,1.0,-88.2317748,42.9975871
Prnrx Compound Pharmacy,17755 W Liberty Ln,New Berlin,WI,53146,0.96,-88.134128,42.9979939
Xceed Medical,2363 S 102nd St,West Allis,WI,53227,0.96,-88.0415135,43.0011787
Infinity Pharmacy,2700 S 60th St,Milwaukee,WI,53219,1.0,-87.9873561,42.9954538
Life Change Pharmacy,1844 S 15th St,Milwaukee,WI,53204,0.96,-87.930461,43.0102848
Long Life Pharmacy,1672 S 9th St,Milwaukee,WI,53204,0.96,-87.9226076,43.0126931
AltScripts Specialty Pharmacy,1636 Miller Park Way,West Milwaukee,WI,53214,0.96,-87.9673036,43.0132099
CVS Pharmacy,1501 Miller Park Way,West Milwaukee,WI,53214,0.99,-87.9700012,43.0149569
Walgreens,8333 W Greenfield Ave,West Allis,WI,53214,1.0,-88.0165029,43.0162318
Walgreens,6101 W Greenfield Ave,West Allis,WI,53214,1.0,-87.9889032,43.0166851
Midtown Pharmacy,1000 S César E. Chávez Dr,Milwaukee,WI,53204,0.96,-87.9329031,43.021042
Walmart,7025 W Main St,Milwaukee,WI,53214,0.95,-88.0017215,43.0261177
Bloodcenter Of Wisconsin,638 N 18th St,Milwaukee,WI,53233,0.91,-87.934653,43.038329
Walgreens,3325 N Main St,Rockford,IL,61103,1.0,-89.0767653,42.3102045
Pecatonica Pharmacy,413 Main St,Pecatonica,IL,61063,1.0,-89.3596018,42.3134247
Walgreens,5900 N 2nd St,Loves Park,IL,61111,1.0,-89.058396,42.3165656
Walgreens,3929 N Mulford Rd,Rockford,IL,61114,0.99,-88.9990491,42.3177078
Walgreens,1704 E Riverside Blvd,Loves Park,IL,61111,1.0,-89.028358,42.3185945
CVS Pharmacy,6506 N Alpine Rd,Loves Park,IL,61111,1.0,-89.0299331,42.3188029
North Park Prescription Pharmacy,7924 N 2nd St,Machesney Park,IL,61115,0.96,-89.0537081,42.3389803
Walgreens,1680 W Lane Rd,Machesney Park,IL,61115,1.0,-89.015163,42.3661438
CVS Pharmacy,9833 N Alpine Rd,Machesney Park,IL,61115,0.99,-89.0276055,42.3672712
Walgreens,5065 Hononegah Rd,Roscoe,IL,61073,1.0,-89.0182865,42.428868
CVS Pharmacy,3900 W Elm St,McHenry,IL,60050,1.0,-88.2743208,42.344857
Walgreens,40 E Belvidere Rd,Hainesville,IL,60030,0.99,-88.0670841,42.34534
CVS Pharmacy,1229 W IL-134,Round Lake,IL,60073,1.0,-88.112521,42.3631857
Walmart Pharmacy,3801 Running Brook Farm Blvd,McHenry,IL,60051,1.0,-88.2713871,42.3691602
Walgreens,305 W Rollins Rd,Round Lake Beach,IL,60073,1.0,-88.0902713,42.37869
Walgreens,61 S US-12,Fox Lake,IL,60020,1.0,-88.1823661,42.3928098
Walmart,21101 Mcguire Rd,Harvard,IL,60033,0.99,-88.6091,42.40536
Walgreens,395 S Division St,Harvard,IL,60033,1.0,-88.6141327,42.4077601
CVS Pharmacy,2020 E Grand Ave,Lindenhurst,IL,60046,1.0,-88.0331038,42.4105535
Walgreens,305 Grand Ave,Lake Villa,IL,60046,0.97,-88.0744969,42.4152177
Pharma Compliance Partners,129 Cedar Ave,Lake Villa,IL,60046,0.96,-88.0803387,42.417119
Jewel-Osco,2401 Route 12,Spring Grove,IL,60081,1.0,-88.2439992,42.4355223
Walgreens,7880 Winn Rd,Spring Grove,IL,60081,1.0,-88.2470273,42.4375452
Walgreens,283 W IL Route 173,Antioch,IL,60002,1.0,-88.0924299,42.4710012
CVS Beauty,983 Lake St,Antioch,IL,60002,0.96,-88.103924,42.4757514
Newpath Vital Rx,425 Lake St,Antioch,IL,60002,0.96,-88.097656,42.4773152
Walgreens,25401 75th St,Salem,WI,53168,0.98,-88.1168999,42.5678267
Walgreens,351 N Edwards Blvd,Lake Geneva,WI,53147,1.0,-88.413626,42.593899
Mercy Walworth Hospital and Medical Center,N2950 WI-67,Lake Geneva,WI,53147,0.98,-88.5401093,42.5980309
CVS Pharmacy,660 N Edwards Blvd,Lake Geneva,WI,53147,0.96,-88.4155671,42.5983262
CVS Pharmacy,4843 Bluestem Rd,Roscoe,IL,61073,1.0,-89.0226794,42.4329701
Walgreens,910 Broad St,Beloit,WI,53511,1.0,-89.0260915,42.4985409
CVS Pharmacy,1063 4th St,Beloit,WI,53511,1.0,-89.037212,42.510809
Walgreens,1901 Prairie Ave,Beloit,WI,53511,0.99,-89.0113326,42.5256223
Walmart Pharmacy,2785 Milwaukee Rd,Beloit,WI,53511,1.0,-88.9860025,42.5261984
CVS Pharmacy,2149 Prairie Ave,Beloit,WI,53511,0.99,-89.0114822,42.5317811
Monroe Hometown Pharmacy West,418 W 10 1/2 St,Monroe,WI,53566,0.96,-89.6641847,42.600901
Schultz Hometown Pharmacy,1008 17th Ave,Monroe,WI,53566,1.0,-89.6384037,42.6018123
Walgreens,717 8th Ave,Monroe,WI,53566,0.95,-89.651147,42.604656
Hometown Pharmacy,1028 1st Center Ave,Brodhead,WI,53520,0.96,-89.3766382,42.6201515
Walgreens,1740 Center Ave,Janesville,WI,53546,1.0,-89.03159,42.6535493
Walgreens,1933 W Court St,Janesville,WI,53548,1.0,-89.0444104,42.6789055
CVS Pharmacy,1832 W Court St,Janesville,WI,53548,1.0,-89.0432536,42.6800335
Hometown Pharmacy,21 S Jackson St,Janesville,WI,53548,0.96,-89.0260915,42.6807909
CVS Beauty,1700 Milton Ave,Janesville,WI,53545,0.96,-89.0057904,42.7046298
Walgreens,1717 Milton Ave,Janesville,WI,53545,1.0,-89.0071875,42.7047425
CVS Pharmacy,2017 Humes Rd,Janesville,WI,53545,0.96,-88.9983904,42.7222301
Walgreens,2519 Kettering St,Janesville,WI,53546,0.96,-88.9906725,42.7307763
Walgreens,2519 Kettering St,Janesville,WI,53546,0.95,-88.990901,42.730923
Hometown Pharmacy,1101 State Road 69,New Glarus,WI,53574,0.96,-89.6317752,42.8094636
Shopko,1450 E Geneva St,Delavan,WI,53115,0.95,-88.623068,42.62675
Walgreens,445 S Wright St,Delavan,WI,53115,0.95,-88.625348,42.627951
Elkhorn Pharmacy,603 E Geneva St,Elkhorn,WI,53121,0.99,-88.5309083,42.6694721
Aurora Pharmacy,250 McHenry St,Burlington,WI,53105,0.99,-88.2826037,42.6735991
Aurora Pharmacy,4310 67th Dr,Union Grove,WI,53182,0.99,-88.0348028,42.6821253
Walgreens,939 N Wisconsin St,Elkhorn,WI,53121,1.0,-88.5410217,42.6912678
Walgreens,900 E Main St,Waterford,WI,53185,1.0,-88.1974518,42.7637224
East Troy Pharmacy,3284 Main St,East Troy,WI,53120,0.96,-88.4244203,42.7844898
Uriel,N8464 Sterman Rd,East Troy,WI,53120,0.99,-88.4936836,42.7993525
Walgreens,212 N Rochester St,Mukwonago,WI,53149,0.97,-88.3325509,42.8640435
McCullough's LTC Pharmacy,1173 W Main St,Whitewater,WI,53190,0.99,-88.7521714,42.834658
Rockmed LTC Pharmacy,711 N Main St,Edgerton,WI,53534,0.96,-89.0626696,42.8413458
Edgerton Pharmacy,1011 N Main St,Edgerton,WI,53534,1.0,-89.0596805,42.844492
Hometown Pharmacy,1 W Main St,Belleville,WI,53508,0.96,-89.5342832,42.8597879
McGLYNN Pharmacy,100 E Main St,Stoughton,WI,53589,0.99,-89.2202545,42.9169823
Hometown Pharmacy,102 S Main St,Fort Atkinson,WI,53538,0.97,-88.8371825,42.9272543
Walgreens,704 N Main St,Oregon,WI,53575,0.96,-89.3830276,42.9365007
Walmart Pharmacy,1520 S Main St,Jefferson,WI,53549,1.0,-88.8083397,42.9876558
Hometown Pharmacy,202 S Main St,Verona,WI,53593,0.96,-89.5337446,42.9891001
Walgreens,104 N Main St,Verona,WI,53593,1.0,-89.5341007,42.9906568
Forward Pharmacy Cambridge,109 W Main St,Cambridge,WI,53523,0.99,-89.0170935,43.0035203
The Drug Store,132 S Main St,Jefferson,WI,53549,0.99,-88.8070722,43.0046852
CVS Pharmacy,6321 McKee Rd,Fitchburg,WI,53719,1.0,-89.4824897,43.0134665
Walgreens,6601 Mckee Rd,Madison,WI,53719,0.95,-89.498299,43.015199
Walgreens,2931 S Fish Hatchery Rd,Fitchburg,WI,53711,0.99,-89.4265246,43.0153924
Forward Pharmacy McFarland,4880 Larson Beach Rd,McFarland,WI,53558,0.99,-89.2990672,43.018176
Fitchburg Family Pharmacy,3050 Cahill Main,Fitchburg,WI,53711,1.0,-89.4186407,43.021401
Mallatt's Home Care Pharmacy,3250 Kingsley Way,Madison,WI,53713,0.96,-89.4014175,43.0275679
Modern Health Pharmacy,2809 Fish Hatchery Rd,Fitchburg,WI,53713,0.98,-89.4090142,43.0308449
Aljan Co.,2008 Fish Hatchery Rd,Madison,WI,53713,0.91,-89.404493,43.044202
CVS Pharmacy,2401 Kossow Rd,Waukesha,WI,53186,0.99,-88.1775499,43.0343555
CVS Pharmacy,17165 W Bluemound Rd,Brookfield,WI,53005,1.0,-88.1262538,43.0351129
Froedtert Pharmacy,8900 W Doyne Ave,Wauwatosa,WI,53226,0.96,-88.0239319,43.0399598
Froedtert Specialty Clinics,8850 William Coffey Dr,Milwaukee,WI,53226,0.96,-88.0228655,43.0405536
Walgreens,2700 N Grandview Blvd,Waukesha,WI,53188,0.99,-88.2564857,43.0408497
CVS Pharmacy,2135 Silvernail Rd,Pewaukee,WI,53072,1.0,-88.2609058,43.0430187
Walmart,2863 Heritage Dr,Delafield,WI,53018,0.95,-88.369303,43.0487351
CVS Pharmacy,2553 Sun Valley Dr,Delafield,WI,53018,0.99,-88.3768569,43.0509369
Walgreens,2901 Golf Rd,Delafield,WI,53018,1.0,-88.3701383,43.0544646
Walgreens,2205 N Calhoun Rd,Brookfield,WI,53005,1.0,-88.12882,43.0604496
Forward Pharmacy Deerfield,10 Liberty St,Deerfield,WI,53531,1.0,-89.0775432,43.052122
Hometown Prescription Services,511 Commerce Dr,Madison,WI,53719,0.96,-89.5222782,43.05439
Medical Art Prosthetics,7818 Big Sky Dr,Madison,WI,53719,0.99,-89.5190571,43.0587989
CVS Pharmacy,6701 Mineral Point Rd,Madison,WI,53705,1.0,-89.4973508,43.0603109
Walgreens,7810 Mineral Point Rd,Madison,WI,53717,0.95,-89.5179488,43.0612588
Walgreens,5300 Monona Dr,Monona,WI,53716,1.0,-89.3255506,43.0616489
CVS Pharmacy,201 Junction Rd,Madison,WI,53717,1.0,-89.5249289,43.0623038
Neuhauser Pharmacy,1875 Monroe St,Madison,WI,53711,1.0,-89.417279,43.0645824
CVS Pharmacy,2 S Bedford St,Madison,WI,53703,0.98,-89.39247,43.0685866
Walgreens,311 E Campus Mall,Madison,WI,53715,0.95,-89.39874,43.072285
Walgreens,2131 W Grand River Ave,Okemos,MI,48864,0.98,-84.428077,42.721752
Rite Aid,1399 E Grand River Ave,East Lansing,MI,48823,0.99,-84.4629152,42.7303472
Sparrow Pharmacy Plus,1200 E Michigan Ave,Lansing,MI,48912,0.99,-84.5343794,42.7331662
Rite Aid,1004 E Michigan Ave,Lansing,MI,48912,1.0,-84.5373238,42.7332471
Springer Prosthetic & Orthotic Services,200 N Homer St,Lansing,MI,48912,0.91,-84.509228,42.735044
Walgreens,100 W Grand River Ave,East Lansing,MI,48823,0.98,-84.484147,42.735641
Walmart,409 N Marketplace Blvd,Lansing,MI,48917,0.96,-84.6755539,42.7380703
CVS Pharmacy,5609 W Saginaw Hwy,Lansing,MI,48917,0.99,-84.628803,42.7382422
Meijer Pharmacy,5125 W Saginaw Hwy,Lansing,MI,48917,0.97,-84.6238141,42.7387868
Walgreens,812 E Saginaw Hwy,Grand Ledge,MI,48837,1.0,-84.7392079,42.7401845
moore family pharmacy,3416 M-40,Heath Twp,MI,49419,0.96,-85.9951712,42.6669589
Wayland Village Drugs,300 Reno Dr,Wayland,MI,49348,0.99,-85.6570875,42.6722509
Diversified Brands,636 E 40th St,Holland,MI,49423,0.96,-86.0798703,42.7617641
Rite Aid,973 Washington Ave,Holland,MI,49423,0.99,-86.1161893,42.7621245
Paul's Pharmacy,803 Lincoln Ave,Holland,MI,49423,0.95,-86.096197,42.767392
Walgreens,780 Washington Ave,Holland,MI,49423,1.0,-86.1174083,42.7680893
Skip's Pharmacy,700 Michigan Ave,Holland,MI,49423,0.99,-86.1153686,42.7710792
S Pi Pharma Warehouse,500 E 8th St,Holland,MI,49423,0.96,-86.084362,42.7894109
CVS Pharmacy,132 Douglas Ave,Holland,MI,49424,0.96,-86.1135794,42.8017211
Holland Community Pharmacy,285 James St,Holland,MI,49424,0.96,-86.1200334,42.8122921
Rite Aid,3106 E Saginaw St,Lansing,MI,48912,1.0,-84.5077156,42.7404213
Walgreens,6421 W Saginaw Hwy,Lansing,MI,48917,1.0,-84.6427713,42.7405842
Central Pharmacy Westside,4801 W Saginaw Hwy,Lansing,MI,48917,0.99,-84.6172909,42.7406332
Rite Aid,1019 W Saginaw St,Lansing,MI,48915,1.0,-84.5665418,42.7407878
Walgreens,3915 W Saginaw Hwy,Lansing,MI,48917,1.0,-84.6034752,42.7408179
Sparrow Pharmacy Plus #1,1100 W Saginaw St,Lansing,MI,48915,0.95,-84.5676224,42.7412795
Holt Pharmacy,1100 W Saginaw St,Lansing,MI,48915,0.96,-84.567379,42.7413342
Your Pharmacy,713 N Waverly Rd,Lansing,MI,48917,0.96,-84.6034339,42.7415827
Walgreens,3425 E Saginaw St,Lansing,MI,48912,0.97,-84.5041449,42.7416557
Rite Aid,3700 W Saginaw St,Lansing,MI,48917,0.97,-84.6012316,42.7416735
Apothecary Shop,737 N Grand Ave,Lansing,MI,48906,0.99,-84.5510533,42.7419051
Sparrow Pharmacy Plus,1015 Charlevoix Dr,Grand Ledge,MI,48837,0.96,-84.7319126,42.7421984
Sparrow Pharmacy Plus,2909 E Grand River Ave,Lansing,MI,48912,0.99,-84.5106776,42.743845
Central Pharmacy,248 E Saginaw St,East Lansing,MI,48823,0.99,-84.4817877,42.74657
Rite Aid,111 E Saginaw St,East Lansing,MI,48823,0.99,-84.4829657,42.7466491
Costco,2540 E Saginaw Hwy,East Lansing,MI,48823,1.0,-84.4441731,42.7515026
Rite Aid,2489 E Lake Lansing Rd,East Lansing,MI,48823,0.99,-84.4412167,42.7550281
Rite Aid,13157 Schavey Rd,Dewitt,MI,48820,1.0,-84.5865184,42.824579
Walgreens,13020 S Old US 27,Dewitt,MI,48820,1.0,-84.5436852,42.8273322
Rite Aid,1339 E Grand River Ave,Portland,MI,48875,0.99,-84.8887438,42.8645688
New Walker's Pharmacy,838 4th Ave,Lake Odessa,MI,48849,0.98,-85.1380201,42.7809056
Rite Aid,9377 Cherry Valley Ave SE,Caledonia,MI,49316,0.97,-85.509212,42.7939481
Professional Pharmacy,9175 Cherry Valley Ave SE,Caledonia,MI,49316,1.0,-85.5078218,42.7986936
Caledonia Family Medicine,9090 S Rodgers Ct SE,Caledonia,MI,49316,0.96,-85.5075694,42.7995302
CVS Pharmacy,1925 Marketplace Dr SE,Caledonia,MI,49316,0.99,-85.6157195,42.8460644
Walgreens,6020 Kalamazoo Ave SE,Gaines Twp,MI,49508,1.0,-85.6243093,42.8541876
Walgreens,2425 44th St SE,Kentwood,MI,49512,1.0,-85.6059215,42.8842924
HomeTown Pharmacy,4252 Kalamazoo Ave SE,Grand Rapids,MI,49508,0.96,-85.6257346,42.8856471
Zuah Pharmacy,4301 Kalamazoo Ave SE,Grand Rapids,MI,49508,0.99,-85.6282854,42.8861223
CVS Pharmacy,5120 28th St SE,Grand Rapids,MI,49512,0.95,-85.5413,42.9078
Bunte's Pharmacy,115 E Main Ave,Zeeland,MI,49464,1.0,-86.0159319,42.8124423
Walgreens,494 Butternut Dr,Holland,MI,49424,1.0,-86.1228768,42.8125744
Walgreens,8364 Byron Center Ave SW,Byron Center,MI,49315,1.0,-85.722599,42.8130273
CVS Pharmacy,3456 W Shore Dr,Holland,MI,49424,0.95,-86.0917392,42.8312543
Walgreens,5575 Byron Center Ave SW,Wyoming,MI,49519,1.0,-85.7240192,42.863138
CVS Beauty,5455 Clyde Park Ave SW,Wyoming,MI,49509,0.96,-85.6860869,42.8651617
CVS Pharmacy,3130 44th St SW,Grandville,MI,49418,0.99,-85.740581,42.881937
Walgreens,4425 Division Ave S,Wyoming,MI,49548,1.0,-85.665256,42.8832192
Walgreens,4445 Ivanrest Ave SW,Grandville,MI,49418,0.99,-85.7439619,42.8838843
Rivertown Compounding Pharmacy,4365 Canal Ave SW,Grandville,MI,49418,0.99,-85.7728238,42.8857813
Walmart,201 73rd St,South Haven,MI,49090,0.99,-86.2482486,42.4062841
Dunewood Pharmacy,1445 Sheldon Rd,Grand Haven,MI,49417,0.99,-86.2291901,43.0506176
Walgreens,510 N Beacon Blvd,Grand Haven,MI,49417,1.0,-86.2192403,43.0673804
Inter Dyne Systems,676 E Ellis Rd,Norton Shores,MI,49441,0.97,-86.2285949,43.1620987
Walgreens,840 W Sherman Blvd,Muskegon,MI,49441,1.0,-86.2635228,43.2057486
Walgreens,1000 S Getty St,Muskegon,MI,49442,0.99,-86.2237168,43.2345666
Benson Drug,961 Spring St,Muskegon,MI,49442,0.99,-86.2410161,43.2349423
Rite Aid,2580 Lake Ave,North Muskegon,MI,49445,1.0,-86.2509635,43.2659025
Hometown Pharmacy,501 Whitehall Rd,North Muskegon,MI,49445,0.99,-86.2530013,43.2678777
Rite Aid,3263 Colby Rd,Whitehall,MI,49461,0.99,-86.3225397,43.4073255
